timestamp,frame_id,scenario,mode,cloud_latency_ms,cloud_ok,rtt_ms,bandwidth_kbps,error_rate_pct,cpu_load,ram_usage,gpu_load,gpu_temp,successful_inferences,failed_inferences
2026-05-21 13:21:25,10,ideal,CLOUD,74.13,1,13.57,869.65,0.0,61.02,74.24,0.0,45.0,10,0
2026-05-21 13:21:27,11,ideal,CLOUD,75.22,1,8.61,706.18,0.0,67.21,74.22,0.0,45.5,11,0
2026-05-21 13:21:30,12,ideal,CLOUD,85.26,1,21.09,753.81,0.0,55.0,74.23,0.0,45.5,12,0
2026-05-21 13:21:33,13,ideal,CLOUD,117.78,1,16.09,622.79,0.0,55.93,74.23,4.3,45.0,13,0
2026-05-21 13:21:35,14,ideal,CLOUD,125.19,1,22.71,777.19,0.0,46.67,74.24,51.2,45.0,14,0
2026-05-21 13:21:38,15,ideal,CLOUD,89.02,1,7.63,895.95,0.0,60.66,74.26,0.0,45.0,15,0
2026-05-21 13:21:40,16,ideal,CLOUD,126.18,1,12.37,686.59,0.0,65.0,74.24,19.1,45.5,16,0
2026-05-21 13:21:43,17,ideal,CLOUD,125.8,1,8.06,681.59,0.0,63.93,74.27,3.8,45.5,17,0
2026-05-21 13:21:46,18,ideal,CLOUD,116.39,1,7.64,691.21,0.0,24.59,73.99,11.2,45.5,18,0
2026-05-21 13:21:48,19,ideal,CLOUD,77.77,1,18.88,677.01,0.0,13.56,73.98,0.0,45.0,19,0
