timestamp,poll_id,rtt_ms,bandwidth_kbps,cpu_load,ram_usage,gpu_load,gpu_temp,prev_rtt_ms,rtt_delta,rtt_trend,avg_bw_last_6s,local_latency_ms,cloud_latency_ms,queue_depth,error_rate_pct,network_ok,bandwidth_ok,offload_ok,prob,raw_decision,pending_mode,pending_count,previous_mode,current_mode,transition,push_ok,pipeline_action
2026-05-21 16:55:41,74,0.56,7511.63,15.35,85.46,0.00,36.50,0.56,0.00,stable,6176.80,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:43,75,0.57,6863.25,17.77,85.38,2.10,37.00,0.56,0.01,stable,7780.63,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:45,76,0.54,7405.52,9.57,85.22,0.00,36.50,0.57,-0.03,stable,7323.01,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:47,77,0.54,7405.52,8.48,85.22,0.00,36.50,0.54,0.00,stable,7296.48,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:49,78,0.64,4925.78,8.48,85.21,0.00,36.50,0.54,0.10,stable,6650.02,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:51,79,0.65,4489.49,8.31,85.21,0.00,36.00,0.64,0.01,stable,6056.58,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:53,80,0.65,4489.49,15.35,85.27,0.00,36.50,0.65,0.00,stable,5327.57,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:55,81,0.61,8661.44,24.13,85.31,3.10,36.50,0.65,-0.04,stable,5641.55,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:57,82,0.58,4101.51,23.69,85.55,0.00,36.50,0.61,-0.03,stable,5435.48,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:55:59,83,0.58,4101.51,30.22,85.58,4.30,37.00,0.58,0.00,stable,5338.49,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:01,84,0.56,6096.37,13.39,85.36,24.30,36.50,0.58,-0.03,stable,5740.21,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:03,85,0.56,6096.37,16.79,85.37,0.00,36.50,0.56,0.00,stable,5098.94,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:05,86,0.54,4728.64,8.87,85.34,0.00,36.50,0.56,-0.02,stable,5255.72,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:07,87,0.62,3749.52,7.99,85.30,0.00,36.00,0.54,0.08,stable,5167.73,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:09,88,0.62,3749.52,15.36,85.72,0.00,36.00,0.62,0.00,stable,4581.01,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:11,89,0.59,7259.72,39.83,86.98,3.80,37.00,0.62,-0.03,stable,4871.85,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:13,90,0.53,8802.32,26.24,87.19,0.00,37.00,0.59,-0.06,stable,5890.27,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:15,91,0.53,8802.32,27.99,87.32,0.00,37.00,0.53,0.00,stable,7153.47,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:17,92,0.57,6984.69,59.37,88.11,0.00,37.00,0.53,0.04,stable,7962.26,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:19,93,0.56,7371.36,61.81,87.79,45.90,37.50,0.57,-0.01,stable,7990.17,-1.00,-1.00,0,0.00,1,1,1,0.904,CLOUD,,0,LOCAL,CLOUD,1,0,started
2026-05-21 16:56:21,94,0.56,7371.36,59.15,86.97,0.00,37.00,0.56,0.00,stable,7632.43,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,CLOUD,LOCAL,1,0,started
2026-05-21 16:56:23,95,0.49,8330.30,48.41,89.97,4.60,37.50,0.56,-0.07,stable,7514.43,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:25,96,0.50,8144.28,43.36,95.20,0.00,37.50,0.49,0.01,stable,7804.32,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:27,97,0.50,8144.28,64.36,97.78,43.70,37.50,0.50,0.00,stable,7997.55,-1.00,-1.00,0,0.00,1,1,1,0.910,CLOUD,,0,LOCAL,CLOUD,1,0,started
2026-05-21 16:56:29,98,0.53,6952.85,66.11,89.14,14.00,37.50,0.50,0.02,stable,7892.93,-1.00,-1.00,0,0.00,1,1,1,0.915,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 16:56:31,99,0.57,7168.22,46.53,87.47,36.40,37.50,0.53,0.04,stable,7602.41,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,CLOUD,LOCAL,1,0,started
2026-05-21 16:56:33,100,0.57,7168.22,45.32,89.16,9.80,38.00,0.57,0.00,stable,7358.39,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:35,101,0.54,6347.79,49.44,93.43,19.90,38.00,0.57,-0.03,stable,6909.27,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:37,102,0.53,7678.36,45.99,97.47,9.80,37.50,0.54,-0.01,stable,7090.65,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:39,103,0.53,7678.36,48.40,97.25,1.60,37.50,0.53,0.00,stable,7218.18,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:41,104,0.51,7692.44,33.50,87.34,1.60,37.50,0.53,-0.02,stable,7349.24,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:43,105,0.54,634.30,27.39,87.35,1.60,37.50,0.51,0.03,stable,5920.87,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:45,106,0.54,634.30,26.35,87.34,1.20,37.50,0.54,0.00,stable,4159.85,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:47,107,2.66,7296.03,26.87,87.44,0.00,37.50,0.54,2.12,stable,4064.27,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:49,108,0.52,8332.36,27.57,87.45,0.00,37.50,2.66,-2.14,stable,4224.25,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:51,109,0.52,8332.36,39.09,87.62,4.90,37.50,0.52,0.00,stable,6148.76,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:53,110,0.57,8256.50,36.83,87.48,0.00,37.50,0.52,0.05,stable,8054.32,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:55,111,0.55,8326.16,28.47,87.49,4.10,37.50,0.57,-0.02,stable,8311.85,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:57,112,0.55,8326.16,32.77,87.52,0.00,37.50,0.55,0.00,stable,8310.30,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:56:59,113,0.55,3960.63,38.47,86.45,0.00,37.50,0.55,-0.01,stable,7217.36,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:01,114,0.54,7790.67,28.02,86.47,4.80,37.50,0.55,-0.01,stable,7100.91,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:03,115,0.54,7790.67,28.31,86.49,0.00,37.50,0.54,0.00,stable,6967.03,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:05,116,6.72,4664.87,28.21,86.50,1.20,37.50,0.54,6.18,stable,6051.71,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:07,117,6.72,4664.87,27.39,86.51,0.00,37.50,6.72,0.00,stable,6227.77,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:09,118,0.53,6290.67,26.50,86.53,0.00,37.50,6.72,-6.20,stable,5852.77,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:11,119,0.55,5223.29,26.77,86.60,0.00,37.50,0.53,0.03,stable,5210.93,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:13,120,0.55,5223.29,26.20,86.60,0.00,37.50,0.55,0.00,stable,5350.53,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:15,121,0.55,8432.88,27.36,86.58,0.00,37.50,0.55,0.00,stable,6292.53,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:17,122,0.56,8214.06,28.00,86.59,0.00,37.50,0.55,0.00,stable,6773.38,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:19,123,0.56,8214.06,27.36,86.59,0.00,37.50,0.56,0.00,stable,7521.07,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:21,124,0.54,7763.64,26.64,86.60,0.00,37.50,0.56,-0.01,stable,8156.16,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:24,125,0.52,8802.32,27.21,86.62,1.10,37.50,0.54,-0.02,stable,8248.52,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:26,126,0.52,8802.32,26.56,86.62,0.00,37.50,0.52,0.00,stable,8395.58,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:28,127,0.61,6614.32,27.03,86.64,0.00,37.50,0.52,0.09,stable,7995.65,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:30,128,0.56,8087.35,26.94,86.65,0.80,37.50,0.61,-0.05,stable,8076.58,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:32,129,0.56,8087.35,26.81,86.67,0.00,37.50,0.56,0.00,stable,7897.84,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:34,130,0.51,8097.11,26.90,86.68,0.00,37.50,0.56,-0.05,stable,7721.53,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:36,131,0.69,3335.76,27.19,86.70,0.00,37.50,0.51,0.19,stable,6901.90,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:38,132,0.69,3335.76,27.82,86.72,0.00,37.50,0.69,0.00,stable,5714.00,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:40,133,0.55,8905.10,27.59,86.73,0.00,37.50,0.69,-0.15,stable,5918.44,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:42,134,0.54,8348.95,27.57,86.77,0.00,37.50,0.55,-0.01,stable,5981.39,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:44,135,0.54,8348.95,26.97,86.79,0.00,37.50,0.54,0.00,stable,7234.69,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:46,136,0.56,8735.86,28.90,86.78,0.00,37.50,0.54,0.02,stable,8584.72,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:48,137,0.55,7797.92,27.08,86.81,0.00,37.50,0.56,-0.01,stable,8307.92,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:50,138,0.55,7797.92,26.86,86.81,0.00,37.50,0.55,0.00,stable,8170.16,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:52,139,0.52,8054.35,27.37,86.82,6.20,37.50,0.55,-0.04,stable,8096.51,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:54,140,0.56,9871.85,28.46,86.84,11.50,37.50,0.52,0.05,stable,8380.51,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:56,141,0.56,9871.85,26.44,86.84,0.00,37.50,0.56,0.00,stable,8898.99,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:57:58,142,0.57,5318.50,26.59,86.86,0.00,37.50,0.56,0.01,stable,8279.14,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:00,143,0.57,5318.50,27.03,86.88,0.00,37.50,0.57,0.00,stable,7595.18,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:02,144,11.11,179.55,26.57,86.88,0.00,37.00,0.57,10.53,up,5172.10,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:04,145,19.75,7816.08,26.40,86.90,11.80,37.50,11.11,8.64,stable,4658.16,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:06,146,19.75,7816.08,25.61,86.91,10.70,37.50,19.75,0.00,stable,5282.55,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:08,147,0.61,8110.81,27.23,86.92,16.40,37.50,19.75,-19.14,down,5980.63,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:10,148,0.57,3642.47,30.10,86.94,16.40,37.50,0.61,-0.04,stable,6846.36,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:12,149,0.57,3642.47,28.86,86.99,35.40,37.50,0.57,0.00,stable,5802.96,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:14,150,0.57,7435.06,28.27,87.00,20.60,37.50,0.57,0.00,stable,5707.70,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:16,151,0.61,7885.88,28.37,86.99,40.90,37.50,0.57,0.05,stable,5651.47,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:18,152,0.61,7885.88,27.47,87.00,34.10,37.50,0.61,0.00,stable,6712.32,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:20,153,0.63,7430.12,27.61,87.01,39.80,37.50,0.61,0.02,stable,7659.24,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:22,154,0.58,6751.39,27.00,87.02,40.30,37.50,0.63,-0.05,stable,7488.32,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:24,155,0.58,6751.39,27.75,87.04,32.80,37.50,0.58,0.00,stable,7204.70,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:26,156,0.63,8326.16,28.14,87.04,19.40,37.50,0.58,0.05,stable,7314.77,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:28,157,0.60,6605.20,28.07,87.05,43.80,37.50,0.63,-0.03,stable,7108.54,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:30,158,0.60,6605.20,27.70,87.07,40.80,37.50,0.60,0.00,stable,7071.99,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:32,159,0.68,724.56,28.98,87.08,39.70,37.50,0.60,0.08,stable,5565.28,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:34,160,0.60,7002.18,30.76,87.09,41.00,37.50,0.68,-0.08,stable,5234.29,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:36,161,0.60,7002.18,42.68,87.08,26.60,37.50,0.60,0.00,stable,5333.53,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:38,162,0.62,5680.45,28.19,87.04,39.30,37.50,0.60,0.03,stable,5102.34,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:40,163,0.66,4906.34,27.81,87.06,36.70,37.50,0.62,0.03,stable,6147.79,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:42,164,0.66,4906.34,27.63,87.10,38.20,37.50,0.66,0.00,stable,5623.83,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:44,165,0.56,7182.03,28.39,87.11,41.80,37.50,0.66,-0.10,stable,5668.79,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:46,166,0.56,7182.03,27.99,87.10,41.20,37.50,0.56,0.00,stable,6044.18,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:48,167,0.52,8359.35,27.60,87.12,43.00,37.50,0.56,-0.05,stable,6907.44,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:50,168,0.52,7589.78,30.08,87.13,40.20,37.50,0.52,0.00,stable,7578.30,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:52,169,0.52,7589.78,27.11,87.15,41.20,37.50,0.52,0.00,stable,7680.24,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:54,170,0.56,8566.36,27.25,87.16,38.60,37.50,0.52,0.04,stable,8026.32,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:56,171,0.53,8779.29,29.29,87.17,32.10,37.50,0.56,-0.02,stable,8131.30,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:58:58,172,0.53,8779.29,28.31,87.19,33.10,37.50,0.53,0.00,stable,8428.68,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:00,173,0.50,6391.32,52.72,86.34,35.00,37.50,0.53,-0.04,stable,8129.06,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:02,174,0.53,8170.06,29.65,86.33,42.90,38.00,0.50,0.04,stable,8029.99,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:04,175,0.53,8170.06,30.24,86.33,32.00,37.50,0.53,0.00,stable,7877.68,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:06,176,0.52,8278.91,33.16,86.34,23.20,37.50,0.53,-0.01,stable,7752.59,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:08,177,0.59,6519.22,30.02,86.35,41.70,37.50,0.52,0.07,stable,7784.56,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:10,178,0.59,6519.22,28.10,86.48,43.30,37.50,0.59,0.00,stable,7371.85,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:12,179,0.51,7067.07,30.65,86.48,36.70,37.50,0.59,-0.08,stable,7096.11,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:14,180,0.55,7657.33,28.67,86.40,45.30,37.50,0.51,0.04,stable,6940.71,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:16,181,0.55,7657.33,29.05,86.40,43.90,37.50,0.55,0.00,stable,7225.24,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:18,182,0.56,8783.88,29.03,86.50,43.60,37.50,0.55,0.01,stable,7791.40,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:20,183,0.52,7035.95,29.62,86.40,41.80,37.50,0.56,-0.04,stable,7783.62,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:22,184,0.52,7035.95,28.75,86.44,30.20,37.50,0.52,0.00,stable,7628.28,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:24,185,0.61,9253.84,43.12,89.82,54.80,37.50,0.52,0.08,stable,8027.40,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:26,186,0.70,6413.31,41.73,93.66,38.30,37.50,0.61,0.10,stable,7434.76,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:28,187,0.70,6413.31,44.62,96.60,5.80,38.00,0.70,0.00,stable,7279.10,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:30,188,0.58,7200.52,39.37,96.75,98.40,43.50,0.70,-0.12,stable,7320.25,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:32,189,0.63,6104.14,39.13,96.74,98.00,44.50,0.58,0.05,stable,6532.82,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:34,190,0.63,6104.14,39.03,96.75,98.80,44.50,0.63,0.00,stable,6455.53,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:36,191,0.64,3711.77,39.01,96.76,98.20,45.50,0.63,0.01,stable,5780.14,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:38,192,18.27,3238.53,40.23,96.77,98.30,45.50,0.64,17.63,up,4789.64,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:40,193,18.27,3238.53,39.08,96.79,98.50,45.50,18.27,0.00,stable,4073.24,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:42,194,0.63,5768.34,38.38,96.83,98.70,45.50,18.27,-17.64,down,3989.29,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:44,195,0.66,3432.68,38.40,96.84,98.50,46.00,0.63,0.02,stable,3919.52,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:46,196,0.66,3432.68,39.55,96.93,97.90,46.50,0.66,0.00,stable,3968.06,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:48,197,0.63,8021.62,40.03,96.97,98.60,46.50,0.66,-0.02,stable,5163.83,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:50,198,0.66,6558.72,38.59,96.97,98.50,47.00,0.63,0.03,stable,5361.42,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:59:52,199,0.66,6558.72,38.65,96.96,98.00,46.50,0.66,0.00,stable,6142.94,-1.00,-1.00,0,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
